edge_id,source_node_id,target_node_id,relationship_type,ownership_percentage,share_count,source_url,confidence,report_company,report_symbol,data_source_date,evidence,needs_review
d75378b66814a4c07eade26c8ad6969d,COMPANY::LMF,UNLISTED_COMPANY::344ea8abc6,SUBSIDIARY_OF,100.0,,https://www.lmfgroup.lk/,0.9,LANKA MILK FOODS (CWE) PLC,LMF,2024-03-31,subsidiaries,False
aac1b05f011398c291cef1fb00c80edf,UNLISTED_COMPANY::6d93734053,LISTED_COMPANY::7d2bb36c37,OWNS,100.0,,https://www.nestle.lk/,0.99,NESTLE LANKA PLC,NEST,2023-12-31,major_shareholders,False
dbd4ff25bbd08f05047f4d96bf9f3df4,PERSON::5833caa40f,LISTED_COMPANY::7d2bb36c37,PARENT_OF,100.0,,https://www.nestle.lk/,0.99,NESTLE LANKA PLC,NEST,2023-12-31,parent_company,False
6c43f240ae7a9e17d41073d538f5ee53,COMPANY::HAYL,COMPANY::HAYC,OWNS,67.73,,https://www.haycarb.com/,0.98,HAYCARB PLC,HAYC,2024-03-31,major_shareholders,False
afc01fe99fb4239c40df15cb6aca3608,COMPANY::HAYL,COMPANY::HAYC,PARENT_OF,67.73,,https://www.haycarb.com/,0.98,HAYCARB PLC,HAYC,2024-03-31,parent_company,False
9168991fc9a41db1c2adbdc8d66696c1,COMPANY::HAYC,UNLISTED_COMPANY::6182105bf9,SUBSIDIARY_OF,100.0,,https://www.haycarb.com/,0.98,HAYCARB PLC,HAYC,2024-03-31,subsidiaries,False
c6fc3b6f3069e4dfe25a44a3d751fcbf,COMPANY::CIC,COMPANY::CHMX,OWNS,50.5,,https://www.chemanex.com/,0.95,CHEMANEX PLC,CHMX,2024-03-31,major_shareholders,False
6f056aa73cb1beaee8bba899a7b933ea,COMPANY::CIC,COMPANY::CHMX,PARENT_OF,50.5,,https://www.chemanex.com/,0.95,CHEMANEX PLC,CHMX,2024-03-31,parent_company,False
9cedee460a106e6b7c05436b18ba48ba,UNLISTED_COMPANY::d3fe4d3682,COMPANY::CTEA,OWNS,65.0,,https://www.dilmahtea.com/,0.9,DILMAH CEYLON TEA COMPANY PLC,CTEA,2024-03-31,major_shareholders,False
63cf5dadd7e6fcee72b010b28f8ac818,UNLISTED_COMPANY::d3fe4d3682,COMPANY::CTEA,PARENT_OF,65.0,,https://www.dilmahtea.com/,0.9,DILMAH CEYLON TEA COMPANY PLC,CTEA,2024-03-31,parent_company,False
1598d6daaa7d31ac54fc5ce1936a8dc5,UNLISTED_COMPANY::0acf4cd09d,COMPANY::CIC,OWNS,53.31,,https://www.cic.lk/,0.95,CIC HOLDINGS PLC,CIC,2024-03-31,major_shareholders,False
5d0ed3517e66eb00f51e7621d3c4f576,UNLISTED_COMPANY::0acf4cd09d,COMPANY::CIC,PARENT_OF,53.31,,https://www.cic.lk/,0.95,CIC HOLDINGS PLC,CIC,2024-03-31,parent_company,False
71174c25b2be1dc18c479dda7bfe5ef9,COMPANY::CIC,COMPANY::CHMX,SUBSIDIARY_OF,50.5,,https://www.cic.lk/,0.95,CIC HOLDINGS PLC,CIC,2024-03-31,subsidiaries,False
55dcc403b112597903a7aeae94189fc7,COMPANY::HHL,COMPANY::MORI,OWNS,90.0,,https://www.morison.lk/,0.95,MORISON PLC,MORI,2024-03-31,major_shareholders,False
bd48040734f0a7946b2878ed99541261,COMPANY::HHL,COMPANY::MORI,PARENT_OF,90.0,,https://www.morison.lk/,0.95,MORISON PLC,MORI,2024-03-31,parent_company,False
d521bb62a1bd43d645a27b90302323cf,COMPANY::EBCR,COMPANY::LITE,OWNS,,,https://www.ebcreasy.com/,0.9,LAXAPANA PLC,LITE,2024-03-31,major_shareholders,True
93b3da45fbea696dba95dce7838e0058,COMPANY::EBCR,COMPANY::LITE,PARENT_OF,,,https://www.ebcreasy.com/,0.9,LAXAPANA PLC,LITE,2024-03-31,parent_company,True
546f2f98a3f66ab721e9b55ee5c11648,COMPANY::CFLD,COMPANY::LCEY,OWNS,,,https://www.lankem.lk/,0.95,LANKEM CEYLON PLC,LCEY,2024-03-31,major_shareholders,True
fbc475415dbffcb9d7f5601992b84f8b,COMPANY::CFLD,COMPANY::LCEY,PARENT_OF,,,https://www.lankem.lk/,0.95,LANKEM CEYLON PLC,LCEY,2024-03-31,parent_company,True
ee2b3e830961323f15e7a634055962c3,COMPANY::LCEY,COMPANY::LDEV,SUBSIDIARY_OF,,,https://www.lankem.lk/,0.95,LANKEM CEYLON PLC,LCEY,2024-03-31,subsidiaries,True
830ffc545fd6d3477419a0f3d6947c62,COMPANY::BUKI,COMPANY::CARS,OWNS,61.06,,https://www.carsoncumberbatch.com/,0.98,CARSON CUMBERBATCH PLC,CARS,2024-03-31,major_shareholders,False
ad7420961cc330cbc4e918cd2dbf94a1,COMPANY::BUKI,COMPANY::CARS,PARENT_OF,61.06,,https://www.carsoncumberbatch.com/,0.98,CARSON CUMBERBATCH PLC,CARS,2024-03-31,parent_company,False
8e46a49890ee3be2640606bd7f33dd8b,COMPANY::CARS,LISTED_COMPANY::d945d56fd2,SUBSIDIARY_OF,,,https://www.carsoncumberbatch.com/,0.98,CARSON CUMBERBATCH PLC,CARS,2024-03-31,subsidiaries,True
192be4e9862b4537f543a263cb448921,COMPANY::CARS,COMPANY::GOOD,SUBSIDIARY_OF,,,https://www.carsoncumberbatch.com/,0.98,CARSON CUMBERBATCH PLC,CARS,2024-03-31,subsidiaries,True
1ddf82d2631e3e21889e44b9ab685125,COMPANY::CTHR,COMPANY::CARG,SUBSIDIARY_OF,71.0,,https://www.ctholdings.lk/,0.95,C T HOLDINGS PLC,CTHR,2024-03-31,subsidiaries,False
862838724bc81084e48ed05e85257d72,COMPANY::MELS,COMPANY::SPEN,OWNS,50.3,,https://www.aitkenspence.com/,0.95,AITKEN SPENCE PLC,SPEN,2024-03-31,major_shareholders,False
8b0a7a77fabdf3ff7471945ba4ae92b8,COMPANY::MELS,COMPANY::SPEN,PARENT_OF,50.3,,https://www.aitkenspence.com/,0.95,AITKEN SPENCE PLC,SPEN,2024-03-31,parent_company,False
61663c6814ccb23254061be6902102b2,COMPANY::SPEN,COMPANY::AHUN,SUBSIDIARY_OF,71.2,,https://www.aitkenspence.com/,0.95,AITKEN SPENCE PLC,SPEN,2024-03-31,subsidiaries,False
c88aac5d34b3109282beb0ccd8bb52ad,UNLISTED_COMPANY::8115cfabce,COMPANY::SUN,OWNS,,,https://www.sunshineholdings.lk/,0.9,SUNSHINE HOLDINGS PLC,SUN,2024-03-31,major_shareholders,True
27ae7823e4ec20a2d76fd8ca5acf4a0d,COMPANY::SUN,UNLISTED_COMPANY::b94da1e6d0,SUBSIDIARY_OF,100.0,,https://www.sunshineholdings.lk/,0.9,SUNSHINE HOLDINGS PLC,SUN,2024-03-31,subsidiaries,False
28b1cd949f79ba4ff3f314adaed8df19,PERSON::7e4e67a231,COMPANY::RICH,OWNS,,,https://www.arpico.com/,0.95,RICHARD PIERIS AND COMPANY PLC,RICH,2024-03-31,major_shareholders,True
5205b0a0fda12acc9bdeacfd8b3bc712,COMPANY::RICH,COMPANY::REXP,SUBSIDIARY_OF,83.9,,https://www.arpico.com/,0.95,RICHARD PIERIS AND COMPANY PLC,RICH,2024-03-31,subsidiaries,False
2aa4d08a9ed31ff2d213e901a118f55a,COMPANY::RICH,COMPANY::KGAL,SUBSIDIARY_OF,,,https://www.arpico.com/,0.95,RICHARD PIERIS AND COMPANY PLC,RICH,2024-03-31,subsidiaries,True
03c4d3448881012dd4b958232f2af234,UNLISTED_COMPANY::4181bad7be,LISTED_COMPANY::5ba3e8ab58,OWNS,100.0,,https://www.finlays.net/,0.9,FINLAYS COLOMBO PLC,JFIN,2024-03-31,major_shareholders,False
854833cbe0eb4fcb9ba9444fc5699a6a,UNLISTED_COMPANY::40bdcf1908,LISTED_COMPANY::5ba3e8ab58,PARENT_OF,100.0,,https://www.finlays.net/,0.9,FINLAYS COLOMBO PLC,JFIN,2024-03-31,parent_company,False
632dd86b31087ecaa287fe4f95e51d38,COMPANY::HHL,COMPANY::MORI,SUBSIDIARY_OF,90.0,,https://hemas.com/,0.95,HEMAS HOLDINGS PLC,HHL,2024-03-31,subsidiaries,False
9c25724a902f3f641b6409fdd5ee69f3,COMPANY::HHL,PERSON::7c7a38dfd7,SUBSIDIARY_OF,100.0,,https://hemas.com/,0.95,HEMAS HOLDINGS PLC,HHL,2024-03-31,subsidiaries,False
f76fde9a9d0b01c41f6d7b3927639a31,UNLISTED_COMPANY::f1173c7851,COMPANY::JKH,OWNS,,,https://www.keells.com/,0.98,JOHN KEELLS HOLDINGS PLC,JKH,2024-03-31,major_shareholders,True
218b0af7532b7fd21a10cbd2b4d4b393,COMPANY::JKH,COMPANY::CCS,SUBSIDIARY_OF,81.36,,https://www.keells.com/,0.98,JOHN KEELLS HOLDINGS PLC,JKH,2024-03-31,subsidiaries,False
99d0be9d58b8236ad897d4e614c7fbbc,COMPANY::JKH,COMPANY::KHL,SUBSIDIARY_OF,80.32,,https://www.keells.com/,0.98,JOHN KEELLS HOLDINGS PLC,JKH,2024-03-31,subsidiaries,False
94c7e7179e9b1e44be0051aeed65d096,COMPANY::JKH,COMPANY::NTB,ASSOCIATE_OF,19.74,,https://www.keells.com/,0.98,JOHN KEELLS HOLDINGS PLC,JKH,2024-03-31,associate_companies,False
0929b662f06f1f82bbeefccc65cd9c67,LISTED_COMPANY::65644de5c1,COMPANY::LCEY,SUBSIDIARY_OF,,,https://www.cflb.lk/,0.9,THE COLOMBO FORT LAND & BUILDING PLC,CFLB,2024-03-31,subsidiaries,True
952cb47cd43dfa647a01379fc9c6402b,PERSON::25c526c8c8,COMPANY::HAYL,OWNS,51.01,,https://www.hayleys.com/,0.99,HAYLEYS PLC,HAYL,2024-03-31,major_shareholders,False
e28054399a583e4824d2ea76c5a97d16,COMPANY::HAYL,COMPANY::DIPD,SUBSIDIARY_OF,,,https://www.hayleys.com/,0.99,HAYLEYS PLC,HAYL,2024-03-31,subsidiaries,True
6426e74415accf06c9902ad6556080b9,COMPANY::HAYL,COMPANY::HAYC,SUBSIDIARY_OF,67.73,,https://www.hayleys.com/,0.99,HAYLEYS PLC,HAYL,2024-03-31,subsidiaries,False
3d9cba68bb0972615fe4efd711712d2c,COMPANY::SHL,COMPANY::ASIR,OWNS,,,https://www.asirihealth.com/,0.95,ASIRI HOSPITAL HOLDINGS PLC,ASIR,2024-03-31,major_shareholders,True
c6a1efeecd3b16b7933ddcf052712db8,COMPANY::SHL,COMPANY::ASIR,PARENT_OF,,,https://www.asirihealth.com/,0.95,ASIRI HOSPITAL HOLDINGS PLC,ASIR,2024-03-31,parent_company,True
3e65e839d519caca4202ee72a43593f6,COMPANY::ASIR,COMPANY::AMSL,SUBSIDIARY_OF,,,https://www.asirihealth.com/,0.95,ASIRI HOSPITAL HOLDINGS PLC,ASIR,2024-03-31,subsidiaries,True
7e2e0c5cd3d0eda16cde30add2129f0c,GOVERNMENT::896d86dc28,COMPANY::LHCL,OWNS,51.0,,https://www.lankahospitals.com/,0.95,THE LANKA HOSPITALS CORPORATION PLC,LHCL,2024-03-31,major_shareholders,False
eaa8eba7de506275b62dd32fd21af552,UNLISTED_COMPANY::eff62f08d1,COMPANY::LHCL,PARENT_OF,51.0,,https://www.lankahospitals.com/,0.95,THE LANKA HOSPITALS CORPORATION PLC,LHCL,2024-03-31,parent_company,False
05c61fd25eac77ee11d86c3d9327fab9,COMPANY::LHCL,UNLISTED_COMPANY::c7f9d0f628,SUBSIDIARY_OF,100.0,,https://www.lankahospitals.com/,0.95,THE LANKA HOSPITALS CORPORATION PLC,LHCL,2024-03-31,subsidiaries,False
75bbe9a183042ec2304f57e19f9cd1db,COMPANY::ASIR,COMPANY::AMSL,OWNS,,,https://www.asirihealth.com/,0.95,ASIRI SURGICAL HOSPITAL PLC,AMSL,2024-03-31,major_shareholders,True
a1645dcdd478c7ea406440b1d8b52efc,COMPANY::ASIR,COMPANY::AMSL,PARENT_OF,,,https://www.asirihealth.com/,0.95,ASIRI SURGICAL HOSPITAL PLC,AMSL,2024-03-31,parent_company,True
969f892dfaadc21f5b16c4a343529070,COMPANY::CHL,UNLISTED_COMPANY::5eb8b2ba78,SUBSIDIARY_OF,100.0,,https://www.durdans.com/,0.9,CEYLON HOSPITALS PLC (DURDANS),CHL,2024-03-31,subsidiaries,False
1f00f0dc433b7f05251bfe27ae12bb15,COMPANY::BIL,COMPANY::PALM,OWNS,,,https://www.brownshotels.com/,0.95,PALM GARDEN HOTELS PLC,PALM,2024-03-31,major_shareholders,True
7fad5f718508073acff4d787175f1155,COMPANY::BIL,COMPANY::PALM,PARENT_OF,,,https://www.brownshotels.com/,0.95,PALM GARDEN HOTELS PLC,PALM,2024-03-31,parent_company,True
2f8db408b69243d5e0f0d1c2b4475e8a,COMPANY::PALM,COMPANY::EDEN,SUBSIDIARY_OF,,,https://www.brownshotels.com/,0.95,PALM GARDEN HOTELS PLC,PALM,2024-03-31,subsidiaries,True
1e2bdbaf1062c58e0b4f4060d58ad500,COMPANY::PALM,COMPANY::EDEN,OWNS,,,https://www.brownshotels.com/,0.95,EDEN HOTEL LANKA PLC,EDEN,2024-03-31,major_shareholders,True
22f9eb064d6071dc4a0857e9ed323e07,COMPANY::PALM,COMPANY::EDEN,PARENT_OF,,,https://www.brownshotels.com/,0.95,EDEN HOTEL LANKA PLC,EDEN,2024-03-31,parent_company,True
d67a03f4361009baadee4fa616c6537c,COMPANY::SPEN,COMPANY::AHUN,OWNS,71.2,,https://www.aitkenspencehotels.com/,0.95,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN,2024-03-31,major_shareholders,False
0c44023d2896dad43c53274c0d75e421,COMPANY::SPEN,COMPANY::AHUN,PARENT_OF,71.2,,https://www.aitkenspencehotels.com/,0.95,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN,2024-03-31,parent_company,False
2d9d7aa03d2aafc20361922ca661ac6d,COMPANY::MELS,COMPANY::BBH,OWNS,,,https://www.cse.lk/,0.9,BROWNS BEACH HOTELS PLC,BBH,2024-03-31,major_shareholders,True
07d072deaf5900167ab393d32b50736f,COMPANY::MELS,COMPANY::BBH,PARENT_OF,,,https://www.cse.lk/,0.9,BROWNS BEACH HOTELS PLC,BBH,2024-03-31,parent_company,True
0f7599e76036ec881fd5f8ef01ac2aab,COMPANY::HAYL,COMPANY::CONN,OWNS,,,https://www.hayleys.com/,0.9,HAYLEYS LEISURE PLC,CONN,2024-03-31,major_shareholders,True
871de6798168b878dde0cae4a945880c,COMPANY::HAYL,COMPANY::CONN,PARENT_OF,,,https://www.hayleys.com/,0.9,HAYLEYS LEISURE PLC,CONN,2024-03-31,parent_company,True
7f3facac7b6033ecab352ba71a7a6728,COMPANY::CONN,COMPANY::SERV,SUBSIDIARY_OF,,,https://www.hayleys.com/,0.9,HAYLEYS LEISURE PLC,CONN,2024-03-31,subsidiaries,True
3432018c36b28a4c7369a568959c04ef,COMPANY::VONE,LISTED_COMPANY::7dbf8df891,OWNS,,,https://www.fortressresortandspa.com/,0.85,THE FORTRESS RESORTS PLC,RHTL,2024-03-31,major_shareholders,True
56256deab17eb40f4e7739d02f8b32a3,COMPANY::VONE,LISTED_COMPANY::7dbf8df891,PARENT_OF,,,https://www.fortressresortandspa.com/,0.85,THE FORTRESS RESORTS PLC,RHTL,2024-03-31,parent_company,True
865fe84132ade89005b49a23b5423448,UNLISTED_COMPANY::c5d9eaa3c4,COMPANY::GHLL,OWNS,63.25,,https://www.galadarihotel.lk/,0.95,GALADARI HOTELS (LANKA) PLC,GHLL,2024-03-31,major_shareholders,False
67c2f192ebe35d061a3153187036166c,PERSON::aff9eb06c9,COMPANY::GHLL,PARENT_OF,63.25,,https://www.galadarihotel.lk/,0.95,GALADARI HOTELS (LANKA) PLC,GHLL,2024-03-31,parent_company,False
0bd89cf4d6b39a17a11773c9f04ee279,GOVERNMENT::c87ebb0cf4,LISTED_COMPANY::c726778227,OWNS,100.0,,https://www.cse.lk/,0.95,HOTEL DEVELOPERS (LANKA) PLC,HDEV,2024-03-31,major_shareholders,False
78b50336e988b449a1e9af00da736975,GOVERNMENT::c87ebb0cf4,LISTED_COMPANY::c726778227,PARENT_OF,100.0,,https://www.cse.lk/,0.95,HOTEL DEVELOPERS (LANKA) PLC,HDEV,2024-03-31,parent_company,False
871584e67a567bf8130a12acb45a1cf4,COMPANY::CONN,COMPANY::SERV,OWNS,,,https://www.thekingsburyhotel.com/,0.95,THE KINGSBURY PLC,SERV,2024-03-31,major_shareholders,True
b4170c0080ce2ce5c037a70222bb4771,COMPANY::CONN,COMPANY::SERV,PARENT_OF,,,https://www.thekingsburyhotel.com/,0.95,THE KINGSBURY PLC,SERV,2024-03-31,parent_company,True
a5a230ec8fd8ed062f08246dde3f4d43,COMPANY::BIL,COMPANY::HSIG,OWNS,,,https://www.brownshotels.com/,0.9,HOTEL SIGIRIYA PLC,HSIG,2024-03-31,major_shareholders,True
66c37b5c764c4e7f9ac8d0c799b2b2bb,COMPANY::BIL,COMPANY::HSIG,PARENT_OF,,,https://www.brownshotels.com/,0.9,HOTEL SIGIRIYA PLC,HSIG,2024-03-31,parent_company,True
3d9ea91043de5e1921daf8c0f80a7253,UNLISTED_COMPANY::bd97edb4dc,COMPANY::CHOT,OWNS,,,https://www.chc.lk/,0.9,CEYLON HOTELS CORPORATION PLC,CHOT,2024-03-31,major_shareholders,True
1e91ec79789800944088fa537b3d0ac6,PERSON::5c928988ad,COMPANY::CHOT,PARENT_OF,,,https://www.chc.lk/,0.9,CEYLON HOTELS CORPORATION PLC,CHOT,2024-03-31,parent_company,True
2729b3ec8a508c5455719361e23ce550,COMPANY::CHOT,COMPANY::KHC,SUBSIDIARY_OF,,,https://www.chc.lk/,0.9,CEYLON HOTELS CORPORATION PLC,CHOT,2024-03-31,subsidiaries,True
18fb4076a8b0a5502c4f1bd62a1e62ae,UNLISTED_COMPANY::cfa49ca659,COMPANY::HUNA,OWNS,,,https://www.cse.lk/,0.8,HUNAS HOLDINGS PLC,HUNA,2024-03-31,major_shareholders,True
4baa69d9e77800cf9a00d3ebbfa1ec58,PERSON::c1aaa8535c,COMPANY::HUNA,PARENT_OF,,,https://www.cse.lk/,0.8,HUNAS HOLDINGS PLC,HUNA,2024-03-31,parent_company,True
c55f64246efc3aab64e9c8ec9b43f4b4,COMPANY::CHOT,COMPANY::KHC,OWNS,,,https://www.chc.lk/,0.95,THE KANDY HOTELS COMPANY (1938) PLC,KHC,2024-03-31,major_shareholders,True
c23e3a5d2af0a16b8badb44f1bf933e1,COMPANY::CHOT,COMPANY::KHC,PARENT_OF,,,https://www.chc.lk/,0.95,THE KANDY HOTELS COMPANY (1938) PLC,KHC,2024-03-31,parent_company,True
ec2ca534d9c16915cb0e54bcdcb13478,UNLISTED_COMPANY::d29299313a,COMPANY::LHL,OWNS,,,https://www.jetwinghotels.com/,0.95,THE LIGHTHOUSE HOTEL PLC,LHL,2024-03-31,major_shareholders,True
d0a5ff7381562eba45c449b363fd50bc,UNLISTED_COMPANY::d29299313a,COMPANY::LHL,PARENT_OF,,,https://www.jetwinghotels.com/,0.95,THE LIGHTHOUSE HOTEL PLC,LHL,2024-03-31,parent_company,True
53c4f612810436e63a2c695ab89b10ec,UNLISTED_COMPANY::53425eb484,COMPANY::MRH,OWNS,69.83,,https://www.mahaweli.com/,0.95,MAHAWELI REACH HOTELS PLC,MRH,2024-03-31,major_shareholders,False
a9e17b45b93f38b7ba4e946d0652d85e,UNLISTED_COMPANY::53425eb484,COMPANY::MRH,PARENT_OF,69.83,,https://www.mahaweli.com/,0.95,MAHAWELI REACH HOTELS PLC,MRH,2024-03-31,parent_company,False
6717962838a9084721707d1997b2a857,COMPANY::JKH,COMPANY::KHL,OWNS,80.32,,https://www.cinnamonhotels.com/,0.95,JOHN KEELLS HOTELS PLC,KHL,2024-03-31,major_shareholders,False
2114d50986d6af772afae900b4ae0a4b,COMPANY::JKH,COMPANY::KHL,PARENT_OF,80.32,,https://www.cinnamonhotels.com/,0.95,JOHN KEELLS HOTELS PLC,KHL,2024-03-31,parent_company,False
24919dbca6ad62291c7c8026aa8d8de5,COMPANY::KHL,COMPANY::TRAN,SUBSIDIARY_OF,,,https://www.cinnamonhotels.com/,0.95,JOHN KEELLS HOTELS PLC,KHL,2024-03-31,subsidiaries,True
8cb1a5649912cd76341e7cd132c0a32e,COMPANY::KHL,COMPANY::AHPL,SUBSIDIARY_OF,,,https://www.cinnamonhotels.com/,0.95,JOHN KEELLS HOTELS PLC,KHL,2024-03-31,subsidiaries,True
e08b7a7f0c06e94d54d11798e37fea9e,COMPANY::MERC,COMPANY::NEH,OWNS,,,https://www.grandhotelnuwaraeliya.com/,0.9,THE NUWARA ELIYA HOTELS COMPANY PLC,NEH,2024-03-31,major_shareholders,True
71ee9e53df887766512f7ab70993f2a1,COMPANY::MERC,COMPANY::NEH,PARENT_OF,,,https://www.grandhotelnuwaraeliya.com/,0.9,THE NUWARA ELIYA HOTELS COMPANY PLC,NEH,2024-03-31,parent_company,True
70fd0e801374d96dcc3f6a589a79531d,COMPANY::CARS,COMPANY::PEG,OWNS,89.98,,https://www.carsoncumberbatch.com/,0.95,PEGASUS HOTELS OF CEYLON PLC,PEG,2024-03-31,major_shareholders,False
c73e1725139835362eddace08098f1c6,COMPANY::CARS,COMPANY::PEG,PARENT_OF,89.98,,https://www.carsoncumberbatch.com/,0.95,PEGASUS HOTELS OF CEYLON PLC,PEG,2024-03-31,parent_company,False
9b81504e4759afab9f3e28692c237c6f,COMPANY::RCL,COMPANY::LWL,OWNS,54.55,,https://www.lankawalltiles.com/,0.98,LANKA WALLTILES PLC,LWL,2024-03-31,major_shareholders,False
bdb026b5d8a9d5df38da85e15e181d18,COMPANY::RCL,COMPANY::LWL,PARENT_OF,54.55,,https://www.lankawalltiles.com/,0.98,LANKA WALLTILES PLC,LWL,2024-03-31,parent_company,False
3a539bb988c6b106692beb2e52a16c8d,COMPANY::LWL,COMPANY::TILE,SUBSIDIARY_OF,68.22,,https://www.lankawalltiles.com/,0.98,LANKA WALLTILES PLC,LWL,2024-03-31,subsidiaries,False
d612ae5be355b10eb98d1f4b39938248,COMPANY::LWL,COMPANY::CERA,SUBSIDIARY_OF,73.5,,https://www.lankawalltiles.com/,0.98,LANKA WALLTILES PLC,LWL,2024-03-31,subsidiaries,False
7ca21cbf42d04d2bcd5a63130be779dc,COMPANY::LWL,COMPANY::TILE,OWNS,68.22,,https://www.lankatiles.com/,0.98,LANKA TILES PLC,TILE,2024-03-31,major_shareholders,False
0316e1f08da0a031732a342b2f000a82,COMPANY::LWL,COMPANY::TILE,PARENT_OF,68.22,,https://www.lankatiles.com/,0.98,LANKA TILES PLC,TILE,2024-03-31,parent_company,False
315b4e73262db504c3ea0c6242e57c16,UNLISTED_COMPANY::6e2ecfc7f6,COMPANY::LALU,OWNS,,,https://www.aluminium.lk/,0.85,LANKA ALUMINIUM INDUSTRIES PLC,LALU,2024-03-31,major_shareholders,True
ab18e22d3725b28112346cdce3bd70ab,UNLISTED_COMPANY::6e2ecfc7f6,COMPANY::LALU,PARENT_OF,,,https://www.aluminium.lk/,0.85,LANKA ALUMINIUM INDUSTRIES PLC,LALU,2024-03-31,parent_company,True
4867a378d1131f396bbb3ab2dccaf629,COMPANY::LWL,COMPANY::CERA,OWNS,73.5,,https://www.cse.lk/,0.95,LANKA CERAMIC PLC,CERA,2024-03-31,major_shareholders,False
8e3f98b11de054da9a8203ff012bdd5c,COMPANY::LWL,COMPANY::CERA,PARENT_OF,73.5,,https://www.cse.lk/,0.95,LANKA CERAMIC PLC,CERA,2024-03-31,parent_company,False
633b15a5b962b99fc38621f5eb87b018,UNLISTED_COMPANY::2a6ddfe1ab,COMPANY::CARE,OWNS,,,https://printcare.lk/,0.9,PRINTCARE PLC,CARE,2024-03-31,major_shareholders,True
409eeb15f21cde53ae12ef11423e0ff2,UNLISTED_COMPANY::2a6ddfe1ab,COMPANY::CARE,PARENT_OF,,,https://printcare.lk/,0.9,PRINTCARE PLC,CARE,2024-03-31,parent_company,True
bd6814727f7879ba798f3cace5a8a7f1,COMPANY::SINS,COMPANY::REG,OWNS,58.29,,https://www.singersl.com/,0.95,REGNIS(LANKA) PLC,REG,2024-03-31,major_shareholders,False
ea5c941bf834b2b7cd7d9894a2f664f6,COMPANY::SINS,COMPANY::REG,PARENT_OF,58.29,,https://www.singersl.com/,0.95,REGNIS(LANKA) PLC,REG,2024-03-31,parent_company,False
469d8afe1fa73f00614e3fa5591a483f,COMPANY::SINS,COMPANY::SINI,OWNS,87.72,,https://www.singersl.com/,0.95,SINGER INDUSTRIES (CEYLON) PLC,SINI,2024-03-31,major_shareholders,False
714bc4e0dcc4cea1c2b4d72a146fe893,COMPANY::SINS,COMPANY::SINI,PARENT_OF,87.72,,https://www.singersl.com/,0.95,SINGER INDUSTRIES (CEYLON) PLC,SINI,2024-03-31,parent_company,False
aa3bf9dff7a933518eed0d343428305c,COMPANY::BRWN,COMPANY::SIRA,OWNS,,,https://sierracables.com/,0.9,SIERRA CABLES PLC,SIRA,2024-03-31,major_shareholders,True
0cfa2a75c2ecfaebf77ead56a9d0856d,COMPANY::BRWN,COMPANY::SIRA,PARENT_OF,,,https://sierracables.com/,0.9,SIERRA CABLES PLC,SIRA,2024-03-31,parent_company,True
b872d3980848010007d2f895e2d051ec,PERSON::536e71c8a2,COMPANY::SWAD,OWNS,,,https://swadeshiherbal.com/,0.9,SWADESHI INDUSTRIAL WORKS PLC,SWAD,2024-03-31,major_shareholders,True
5858b0e331711fd201af2eea8b08dd33,UNLISTED_COMPANY::60b0af7c5e,LISTED_COMPANY::bd28f054ab,OWNS,,,https://www.samsonint.com/,0.95,SAMSON INTERNATIONAL PLC,SIL,2024-03-31,major_shareholders,True
16527898c4db00f48ff7fbdd06e5fab8,PERSON::40e3056cf3,LISTED_COMPANY::bd28f054ab,PARENT_OF,,,https://www.samsonint.com/,0.95,SAMSON INTERNATIONAL PLC,SIL,2024-03-31,parent_company,True
dcf0868acc9c8a74f3134d09ba1e2ac0,UNLISTED_COMPANY::b799d32e38,COMPANY::ALUF,OWNS,,,https://www.hayleys.com/,0.9,UNISYST ENGINEERING PLC,ALUF,2024-03-31,major_shareholders,True
c8f613c945fd41f0519404ca02ffd1a8,UNLISTED_COMPANY::b799d32e38,COMPANY::ALUF,PARENT_OF,,,https://www.hayleys.com/,0.9,UNISYST ENGINEERING PLC,ALUF,2024-03-31,parent_company,True
5f9950f5c6859c58c10a1b5300bdadc9,COMPANY::VONE,COMPANY::RCL,OWNS,55.96,,https://www.rocell.com/,0.98,ROYAL CERAMICS LANKA PLC,RCL,2024-03-31,major_shareholders,False
d9ebbf7a4743e030ee44bf6dd12ccd24,COMPANY::VONE,COMPANY::RCL,PARENT_OF,55.96,,https://www.rocell.com/,0.98,ROYAL CERAMICS LANKA PLC,RCL,2024-03-31,parent_company,False
868c9b6ae9b389ce1f799650e2052d6c,COMPANY::RCL,COMPANY::LWL,SUBSIDIARY_OF,54.55,,https://www.rocell.com/,0.98,ROYAL CERAMICS LANKA PLC,RCL,2024-03-31,subsidiaries,False
e6e1aa242f477b10c32552c1f8635c44,UNLISTED_COMPANY::38fe0d86bf,COMPANY::INDO,OWNS,,,https://www.goodhopeholdings.com/,0.9,INDO MALAY PLC,INDO,2024-03-31,major_shareholders,True
0d8986c1f073a4153d073665f8479978,UNLISTED_COMPANY::38fe0d86bf,COMPANY::INDO,PARENT_OF,,,https://www.goodhopeholdings.com/,0.9,INDO MALAY PLC,INDO,2024-03-31,parent_company,True
